id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2017-498398";"2017-12-28";"1";"Vente";"410000.0";"7";"None";"RUE DE LA LANDE SECHE";"0340";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0078";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"126.0";"6.0";"S";"sols";"None";"None";"549.0";"-1.610234";"48.119858";"000AP"
"2017-495849";"2017-10-06";"1";"Vente";"320000.0";"6";"None";"RUE DE LA BARRIERE";"0020";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0068";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"96.0";"5.0";"S";"sols";"None";"None";"610.0";"-1.610616";"48.120133";"000AP"
"2017-494283";"2017-08-07";"1";"Vente";"395000.0";"35";"None";"RUE DE BEAUSOLEIL";"0060";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0029";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"2";"Appartement";"44.0";"2.0";"S";"sols";"None";"None";"676.0";"-1.61443";"48.120923";"000AP"
"2017-494283";"2017-08-07";"1";"Vente";"395000.0";"35";"None";"RUE DE BEAUSOLEIL";"0060";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0029";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"2";"Appartement";"114.0";"5.0";"S";"sols";"None";"None";"676.0";"-1.61443";"48.120923";"000AP"
"2017-493904";"2017-07-31";"1";"Vente";"580248.0";"28";"None";"RUE DES LAURIERS";"0380";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0153";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"166.0";"6.0";"S";"sols";"None";"None";"678.0";"-1.614359";"48.119288";"000AP"
"2017-491517";"2017-05-18";"1";"Vente";"430000.0";"15";"None";"RUE DU CADEROC";"0080";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0148";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"129.0";"5.0";"S";"sols";"None";"None";"457.0";"-1.614068";"48.120077";"000AP"
"2017-490520";"2017-04-19";"1";"Vente";"211475.4";"2";"None";"RUE CHAMPAUBERT";"0130";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0105";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"130.0";"5.0";"S";"sols";"None";"None";"744.0";"-1.614625";"48.120279";"000AP"
"2017-489217";"2017-03-08";"1";"Vente";"380000.0";"9";"None";"RUE DE LA LANDE SECHE";"0340";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0077";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"115.0";"5.0";"S";"sols";"None";"None";"555.0";"-1.610004";"48.119936";"000AP"
"2016-237343";"2016-12-02";"1";"Vente";"450000.0";"23";"None";"RUE DES LAURIERS";"0380";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0161";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"114.0";"6.0";"J";"jardins";"POTAG";"Jardin potager";"616.0";"-1.615108";"48.119161";"000AP"
"2016-237343";"2016-12-02";"1";"Vente";"450000.0";"23";"None";"RUE DES LAURIERS";"0380";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0161";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"114.0";"6.0";"S";"sols";"None";"None";"500.0";"-1.615108";"48.119161";"000AP"
"2016-234164";"2016-07-06";"1";"Vente";"320000.0";"43";"None";"RUE DE LA CROIX CONNUE";"0180";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0053";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"107.0";"5.0";"S";"sols";"None";"None";"589.0";"-1.610739";"48.121934";"000AP"
"2016-233930";"2016-07-01";"1";"Vente";"360000.0";"12";"None";"RUE DU JOUAL";"0280";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0115";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"30.0";"0.0";"S";"sols";"None";"None";"593.0";"-1.612505";"48.120074";"000AP"
"2016-233930";"2016-07-01";"1";"Vente";"360000.0";"12";"None";"RUE DU JOUAL";"0280";"35510";"35051";"Cesson-Sévigné";"35";"None";"None";"35051000AP0115";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"1";"Maison";"77.0";"3.0";"S";"sols";"None";"None";"593.0";"-1.612505";"48.120074";"000AP"
